,Itemset,Itemset Support,Rule Antecedent,Rule Consequent,Rule Confidence,Rule Lift
0,"frozenset({'HSC S3A', '24'})",0.012315270935960592,frozenset({'24'}),frozenset({'HSC S3A'}),0.3333333333333333,14.87179487179487
1,"frozenset({'ARTS 106', '0', 'ARTH'})",0.012083847102342787,"frozenset({'0', 'ARTH'})",frozenset({'ARTS 106'}),0.7777777777777778,40.95959595959596
2,"frozenset({'ARTS 137', 'THEA'})",0.017799752781211372,frozenset({'THEA'}),frozenset({'ARTS 137'}),0.2647058823529412,13.553611317944899
3,"frozenset({'EAP', '0', 'COM PRES', '18'})",0.014833127317676144,"frozenset({'EAP', '0', '18'})",frozenset({'COM PRES'}),0.7692307692307692,51.00882723833543
4,"frozenset({'HSC S211', 'CHEM'})",0.013300492610837438,frozenset({'CHEM'}),frozenset({'HSC S211'}),0.25471698113207547,19.150943396226413
5,"frozenset({'HSC S3A', 'PSYC'})",0.019491734517641253,frozenset({'PSYC'}),frozenset({'HSC S3A'}),0.434065934065934,19.122491638795985
6,"frozenset({'MUS 111', 'MUS'})",0.015782983970406905,frozenset({'MUS'}),frozenset({'MUS 111'}),0.4129032258064516,23.582008178100864
7,"frozenset({'ARTS 137', 'THEA', '0'})",0.017058096415327566,"frozenset({'THEA', '0'})",frozenset({'ARTS 137'}),0.26335877862595425,13.484636196733987
8,"frozenset({'CHEM', 'HSC S211', '0'})",0.013300492610837438,"frozenset({'CHEM', '0'})",frozenset({'HSC S211'}),0.25961538461538464,19.51923076923077
9,"frozenset({'EAP', '0', 'COM PRES'})",0.014833127317676144,"frozenset({'EAP', '0'})",frozenset({'COM PRES'}),0.2830188679245283,18.767398700896997
10,"frozenset({'HSC S3A', 'PSYC', '0'})",0.017517887984209227,"frozenset({'PSYC', '0'})",frozenset({'HSC S3A'}),0.41764705882352937,18.399168797953962
11,"frozenset({'MUS', 'MUS 111', '0'})",0.015782983970406905,"frozenset({'MUS', '0'})",frozenset({'MUS 111'}),0.4129032258064516,23.582008178100864
12,"frozenset({'HSC S211', '16', 'CHEM'})",0.013300492610837438,"frozenset({'16', 'CHEM'})",frozenset({'HSC S211'}),0.5625,42.291666666666664
13,"frozenset({'EAP', 'COM PRES', '18'})",0.014833127317676144,"frozenset({'EAP', '18'})",frozenset({'COM PRES'}),0.7692307692307692,51.00882723833543
14,"frozenset({'EAP', 'COM PRES'})",0.014833127317676144,frozenset({'EAP'}),frozenset({'COM PRES'}),0.28169014084507044,18.679288847841146
15,"frozenset({'CHEM', 'HSC S211', '16', '0'})",0.013300492610837438,"frozenset({'CHEM', '16', '0'})",frozenset({'HSC S211'}),0.5684210526315789,42.73684210526316
16,"frozenset({'BC 117', 'ECON'})",0.012577065351418002,frozenset({'ECON'}),frozenset({'BC 117'}),0.3669064748201439,11.998433511255511
17,"frozenset({'ARTS 106', 'ARTH'})",0.012330456226880395,frozenset({'ARTH'}),frozenset({'ARTS 106'}),0.78125,41.142451298701296
