,Itemset,Itemset Support,Rule Antecedent,Rule Consequent,Rule Confidence,Rule Lift
0,"frozenset({'20', 'Paris Scarano', 'BIOL', 'HSC S129'})",0.00935960591133005,"frozenset({'20', 'Paris Scarano', 'BIOL'})",frozenset({'HSC S129'}),1.0,99.02439024390243
1,"frozenset({'EAP', 'COM PRES'})",0.014833127317676144,frozenset({'EAP'}),frozenset({'COM PRES'}),0.28169014084507044,18.679288847841146
2,"frozenset({'20', 'Paris Scarano', 'HSC S129'})",0.00935960591133005,"frozenset({'20', 'Paris Scarano'})",frozenset({'HSC S129'}),1.0,99.02439024390243
3,"frozenset({'EAP', '0', 'COM PRES', '18'})",0.014833127317676144,"frozenset({'EAP', '0', '18'})",frozenset({'COM PRES'}),0.7692307692307692,51.00882723833543
4,"frozenset({'CHEM', 'HSC S211', '16', '0'})",0.013503560029462312,"frozenset({'CHEM', '16', '0'})",frozenset({'HSC S211'}),0.5612244897959183,41.56122448979592
5,"frozenset({'Paris Scarano', 'BIOL', 'HSC S129'})",0.0103831891223733,"frozenset({'Paris Scarano', 'BIOL'})",frozenset({'HSC S129'}),1.0,96.30952380952381
6,"frozenset({'EAP', 'COM PRES', '18'})",0.014833127317676144,"frozenset({'EAP', '18'})",frozenset({'COM PRES'}),0.7692307692307692,51.00882723833543
7,"frozenset({'HSC S211', '16', 'CHEM'})",0.013503560029462312,"frozenset({'16', 'CHEM'})",frozenset({'HSC S211'}),0.5555555555555555,41.14141414141414
8,"frozenset({'MUS', 'MUS 111', '0'})",0.015782983970406905,"frozenset({'MUS', '0'})",frozenset({'MUS 111'}),0.4129032258064516,23.582008178100864
9,"frozenset({'Paris Scarano', '0', 'HSC S129'})",0.009823182711198428,"frozenset({'Paris Scarano', '0'})",frozenset({'HSC S129'}),1.0,99.3170731707317
10,"frozenset({'CHEM', 'HSC S211', '0'})",0.013503560029462312,"frozenset({'CHEM', '0'})",frozenset({'HSC S211'}),0.26190476190476186,19.395238095238092
11,"frozenset({'ARTS 137', 'THEA', '0'})",0.017058096415327566,"frozenset({'THEA', '0'})",frozenset({'ARTS 137'}),0.26335877862595425,13.484636196733987
12,"frozenset({'ARTS 106', '0', 'ARTH'})",0.012083847102342787,"frozenset({'0', 'ARTH'})",frozenset({'ARTS 106'}),0.7777777777777778,40.95959595959596
13,"frozenset({'MUS 111', 'MUS'})",0.015782983970406905,frozenset({'MUS'}),frozenset({'MUS 111'}),0.4129032258064516,23.582008178100864
14,"frozenset({'Paris Scarano', 'HSC S129'})",0.0103831891223733,frozenset({'Paris Scarano'}),frozenset({'HSC S129'}),1.0,96.30952380952381
15,"frozenset({'HSC S211', 'CHEM'})",0.013503560029462312,frozenset({'CHEM'}),frozenset({'HSC S211'}),0.25700934579439255,19.032710280373834
16,"frozenset({'BC 117', 'ECON'})",0.012577065351418002,frozenset({'ECON'}),frozenset({'BC 117'}),0.3669064748201439,11.998433511255511
17,"frozenset({'ARTS 137', 'THEA'})",0.017799752781211372,frozenset({'THEA'}),frozenset({'ARTS 137'}),0.2647058823529412,13.553611317944899
18,"frozenset({'ARTS 106', 'ARTH'})",0.012330456226880395,frozenset({'ARTH'}),frozenset({'ARTS 106'}),0.78125,41.142451298701296
19,"frozenset({'BIOL', 'Paris Scarano', '0', 'HSC S129'})",0.009823182711198428,"frozenset({'BIOL', 'Paris Scarano', '0'})",frozenset({'HSC S129'}),1.0,99.3170731707317
20,"frozenset({'HSC S3A', 'PSYC', '0', '24'})",0.010591133004926109,"frozenset({'PSYC', '0', '24'})",frozenset({'HSC S3A'}),0.826923076923077,36.89349112426036
21,"frozenset({'EAP', 'Jennifer Ostrega', '0', 'COM PRES'})",0.009641532756489494,"frozenset({'EAP', 'Jennifer Ostrega', '0'})",frozenset({'COM PRES'}),0.609375,40.408555327868854
22,"frozenset({'Jennifer Ostrega', 'COM PRES'})",0.009641532756489494,frozenset({'Jennifer Ostrega'}),frozenset({'COM PRES'}),0.6000000000000001,39.786885245901644
23,"frozenset({'20', 'BIOL', 'HSC S129'})",0.00935960591133005,"frozenset({'20', 'BIOL'})",frozenset({'HSC S129'}),0.5507246376811594,54.53517143867091
24,"frozenset({'ARTS 106', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0', 'ARTH'})",0.009579955784819455,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0', 'ARTH'})",frozenset({'ARTS 106'}),0.8478260869565218,42.61111111111112
25,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'ARTS 106', 'ARTH'})",0.009825595676737903,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'ARTH'})",frozenset({'ARTS 106'}),0.851063829787234,42.77383766745469
26,"frozenset({'BC 18', 'WRTG', '0'})",0.009823182711198428,"frozenset({'WRTG', '0'})",frozenset({'BC 18'}),0.35714285714285715,18.17857142857143
