,Itemset,Itemset Support,Rule Antecedent,Rule Consequent,Rule Confidence,Rule Lift
10,"frozenset({'HSC S129', 'Paris Scarano', 'Pre-reqs: \nCo-Reqs: BIOL 160 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.004449938195302843,"frozenset({'Pre-reqs: \nCo-Reqs: BIOL 160 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'Paris Scarano'})",frozenset({'HSC S129'}),1.0,96.30952380952381
11,"frozenset({'HSC S133', 'Lab for Molecular and Cellular Biology', 'Joanna Miller'})",0.0049127978383689515,"frozenset({'Lab for Molecular and Cellular Biology', 'Joanna Miller'})",frozenset({'HSC S133'}),1.0,131.32258064516128
12,"frozenset({'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'HSC S133', 'Joanna Miller'})",0.0058953574060427415,"frozenset({'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'Joanna Miller'})",frozenset({'HSC S133'}),1.0,131.32258064516128
13,"frozenset({'HSC S133', 'Lab for Molecular and Cellular Biology', 'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.0049127978383689515,"frozenset({'Lab for Molecular and Cellular Biology', 'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",frozenset({'HSC S133'}),1.0,131.32258064516128
14,"frozenset({'Pre-reqs: PHYS 150 (MAY BE TAKEN CONCURRENTLY) OR PHYS 111 (MAY BE TAKEN CONCURRENTLY) \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'PHYS', 'HSC S208'})",0.005911330049261084,"frozenset({'PHYS', 'Pre-reqs: PHYS 150 (MAY BE TAKEN CONCURRENTLY) OR PHYS 111 (MAY BE TAKEN CONCURRENTLY) \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",frozenset({'HSC S208'}),1.0,109.72972972972974
15,"frozenset({'Principles of Chemistry I Lab', 'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'HSC S211'})",0.007650542941757157,"frozenset({'Principles of Chemistry I Lab', 'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",frozenset({'HSC S211'}),0.9393939393939394,71.81932532875929
16,"frozenset({'Organic Chemistry Lab', 'HSC S226', 'Pre-reqs: \nCo-Reqs: CHEM 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.00541871921182266,"frozenset({'Organic Chemistry Lab', 'Pre-reqs: \nCo-Reqs: CHEM 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",frozenset({'HSC S226'}),1.0,112.77777777777777
17,"frozenset({'HSC S3A', 'Hilary Kalagher', 'PSYC'})",0.004689042448173741,"frozenset({'Hilary Kalagher', 'PSYC'})",frozenset({'HSC S3A'}),0.7037037037037037,31.682304526748972
18,"frozenset({'HSC S3A', 'Pre-reqs: PSYC 101 OR PSYC 3X \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'PSYC'})",0.007403751233958539,"frozenset({'Pre-reqs: PSYC 101 OR PSYC 3X \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'PSYC'})",frozenset({'HSC S3A'}),0.8333333333333334,37.51851851851852
19,"frozenset({'MEA 11', 'Thomas Magnell', 'PHIL'})",0.004935834155972359,"frozenset({'Thomas Magnell', 'PHIL'})",frozenset({'MEA 11'}),0.6666666666666666,108.05333333333333
20,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'MUS', 'MUS 101'})",0.008374384236453201,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'MUS'})",frozenset({'MUS 101'}),0.3736263736263736,39.91902834008096
21,"frozenset({'Trevor Weston', 'MUS', 'MUS 111'})",0.00541871921182266,"frozenset({'Trevor Weston', 'MUS'})",frozenset({'MUS 111'}),0.6285714285714286,35.943661971830984
22,"frozenset({'ARTS 202', 'ART', '12', '0'})",0.005401424011784925,"frozenset({'ART', '12', '0'})",frozenset({'ARTS 202'}),0.3548387096774193,65.69354838709677
23,"frozenset({'12', 'ARTS 137', '0', 'THEA'})",0.0049261083743842365,"frozenset({'12', '0', 'THEA'})",frozenset({'ARTS 137'}),0.425531914893617,23.0354609929078
24,"frozenset({'BC 18', '12', 'WRTG', '0'})",0.008349705304518664,"frozenset({'12', 'WRTG', '0'})",frozenset({'BC 18'}),0.4473684210526316,22.771052631578947
25,"frozenset({'HSC S229', 'CHEM', '12', '0'})",0.007142857142857143,"frozenset({'CHEM', '12', '0'})",frozenset({'HSC S229'}),0.5576923076923077,64.6923076923077
26,"frozenset({'ARTS 102', 'ART', '14', '0'})",0.005676209279368213,"frozenset({'ART', '14', '0'})",frozenset({'ARTS 102'}),0.396551724137931,44.63409961685824
27,"frozenset({'Jennifer Ostrega', 'EAP', 'COM PRES'})",0.009641532756489494,"frozenset({'Jennifer Ostrega', 'EAP'})",frozenset({'COM PRES'}),0.6000000000000001,39.786885245901644
28,"frozenset({'Organic Chemistry Lab', 'CHEM', 'HSC S226'})",0.00541871921182266,"frozenset({'Organic Chemistry Lab', 'CHEM'})",frozenset({'HSC S226'}),1.0,112.77777777777777
29,"frozenset({'HSC S3B', '14', '0', 'PSYC'})",0.008384710234278668,"frozenset({'14', '0', 'PSYC'})",frozenset({'HSC S3B'}),0.7391304347826085,59.943478260869554
30,"frozenset({'Principles of Chemistry II Lab', 'CHEM', 'HSC S211'})",0.00519159456118665,"frozenset({'Principles of Chemistry II Lab', 'CHEM'})",frozenset({'HSC S211'}),1.0,76.32075471698113
31,"frozenset({'HSC S3A', '24', 'Pre-reqs: PSYC 101 OR PSYC 3X \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.004667157946450504,"frozenset({'24', 'Pre-reqs: PSYC 101 OR PSYC 3X \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",frozenset({'HSC S3A'}),0.9047619047619049,40.92539682539683
32,"frozenset({'ECON', 'BC 117', '25'})",0.006165228113440197,"frozenset({'ECON', '25'})",frozenset({'BC 117'}),0.43859649122807015,14.342812676853423
33,"frozenset({'MUS', 'MUS 101', '40'})",0.0064039408866995075,"frozenset({'MUS', '40'})",frozenset({'MUS 101'}),0.962962962962963,102.8849902534113
34,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'MUS 101', '40'})",0.00541871921182266,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '40'})",frozenset({'MUS 101'}),0.3188405797101449,34.06559877955758
35,"frozenset({'ARTH', '45', 'ARTS 106'})",0.004935834155972359,"frozenset({'ARTH', '45'})",frozenset({'ARTS 106'}),1.0,51.94871794871795
36,"frozenset({'ARTS 102', 'ART', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.007895386133728102,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'ART'})",frozenset({'ARTS 102'}),0.3368421052631579,35.92686980609418
37,"frozenset({'Painting I', 'ART', 'ARTS 202'})",0.004442250740375123,"frozenset({'Painting I', 'ART'})",frozenset({'ARTS 202'}),0.9,158.55652173913043
38,"frozenset({'Drawing I', 'ARTS 206', 'ART'})",0.005686032138442522,"frozenset({'Drawing I', 'ART'})",frozenset({'ARTS 206'}),1.0,112.36111111111111
39,"frozenset({'Ahni Kruger', 'ART', 'ARTS 3'})",0.005425400739827373,"frozenset({'ART', 'Ahni Kruger'})",frozenset({'ARTS 3'}),0.9565217391304347,133.74812593703146
40,"frozenset({'William Mutter', 'ART', 'ARTS 7'})",0.007151664611590629,"frozenset({'William Mutter', 'ART'})",frozenset({'ARTS 7'}),0.9062500000000001,126.71875000000001
41,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'ARTH', 'ARTS 106'})",0.009825595676737903,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'ARTH'})",frozenset({'ARTS 106'}),0.851063829787234,42.77383766745469
42,"frozenset({'THEA', 'Andrew Elliott', 'ARTS 117'})",0.0069221260815822,"frozenset({'Andrew Elliott', 'THEA'})",frozenset({'ARTS 117'}),0.6363636363636364,48.56775300171526
43,"frozenset({'THEA', 'ARTS 137', 'James Bazewicz'})",0.007120058924625583,"frozenset({'THEA', 'James Bazewicz'})",frozenset({'ARTS 137'}),0.7073170731707317,41.75220926122305
44,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'ARTS 138', 'THEA'})",0.00712180746561886,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'THEA'})",frozenset({'ARTS 138'}),0.42028985507246375,31.69296833064949
45,"frozenset({'Drawing I', 'ARTS 206', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.005438813349814586,"frozenset({'Drawing I', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",frozenset({'ARTS 206'}),1.0,112.36111111111111
46,"frozenset({'BC 18', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'WRTG'})",0.009334315892901008,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'WRTG'})",frozenset({'BC 18'}),0.33333333333333337,19.11267605633803
47,"frozenset({'BIOL', 'HSC S129', 'Lab for Diversity of Life'})",0.005438813349814586,"frozenset({'BIOL', 'Lab for Diversity of Life'})",frozenset({'HSC S129'}),1.0,96.30952380952381
48,"frozenset({'BIOL', 'Lab for Ecology and Evolution', 'HSC S129'})",0.005911330049261084,"frozenset({'BIOL', 'Lab for Ecology and Evolution'})",frozenset({'HSC S129'}),1.0,99.02439024390243
49,"frozenset({'BIOL', 'Paris Scarano', 'HSC S129'})",0.0103831891223733,"frozenset({'BIOL', 'Paris Scarano'})",frozenset({'HSC S129'}),1.0,96.30952380952381
50,"frozenset({'BIOL', 'HSC S129', 'Pre-reqs: \nCo-Reqs: BIOL 160 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.004449938195302843,"frozenset({'BIOL', 'Pre-reqs: \nCo-Reqs: BIOL 160 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",frozenset({'HSC S129'}),1.0,96.30952380952381
51,"frozenset({'BIOL', 'HSC S133', 'Joanna Miller'})",0.0076148366494718745,"frozenset({'BIOL', 'Joanna Miller'})",frozenset({'HSC S133'}),0.911764705882353,119.73529411764707
52,"frozenset({'BIOL', 'Lab for Molecular and Cellular Biology', 'HSC S133'})",0.0049127978383689515,"frozenset({'BIOL', 'Lab for Molecular and Cellular Biology'})",frozenset({'HSC S133'}),1.0,131.32258064516128
53,"frozenset({'BIOL', 'HSC S133', 'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.0058953574060427415,"frozenset({'BIOL', 'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",frozenset({'HSC S133'}),1.0,131.32258064516128
54,"frozenset({'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'CHEM', 'HSC S211'})",0.007650542941757157,"frozenset({'CHEM', 'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",frozenset({'HSC S211'}),0.9393939393939394,71.81932532875929
55,"frozenset({'Principles of Chemistry I Lab', 'CHEM', 'HSC S211'})",0.007897334649555774,"frozenset({'Principles of Chemistry I Lab', 'CHEM'})",frozenset({'HSC S211'}),0.8888888888888888,67.958071278826
56,"frozenset({'14', 'PHYS', '0', 'HSC S208'})",0.008144126357354392,"frozenset({'14', 'PHYS', '0'})",frozenset({'HSC S208'}),0.7857142857142857,86.04633204633205
57,"frozenset({'15', 'ARTS 137', '0', 'THEA'})",0.004697156983930779,"frozenset({'15', '0', 'THEA'})",frozenset({'ARTS 137'}),0.3275862068965517,16.773243125272806
58,"frozenset({'HSC S3A', '20', 'PSYC'})",0.0051813471502590676,"frozenset({'20', 'PSYC'})",frozenset({'HSC S3A'}),0.7500000000000001,33.04076086956522
59,"frozenset({'ARTS 102', 'ART', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0'})",0.0076486553170490995,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'ART', '0'})",frozenset({'ARTS 102'}),0.34444444444444444,36.737719298245615
60,"frozenset({'Ahni Kruger', 'ART', '0', 'ARTS 3'})",0.005178791615289766,"frozenset({'ART', '0', 'Ahni Kruger'})",frozenset({'ARTS 3'}),0.9545454545454546,133.4717868338558
61,"frozenset({'William Mutter', 'ART', 'ARTS 7', '0'})",0.005674808783617074,"frozenset({'William Mutter', 'ART', '0'})",frozenset({'ARTS 7'}),0.8214285714285715,123.30555555555557
62,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'ARTH', 'ARTS 106', '0'})",0.009579955784819455,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'ARTH', '0'})",frozenset({'ARTS 106'}),0.8478260869565218,42.61111111111112
63,"frozenset({'THEA', 'Andrew Elliott', '0', 'ARTS 117'})",0.006427688504326329,"frozenset({'THEA', '0', 'Andrew Elliott'})",frozenset({'ARTS 117'}),0.6190476190476191,47.24618149146451
64,"frozenset({'THEA', 'ARTS 137', '0', 'James Bazewicz'})",0.006383501104836729,"frozenset({'THEA', '0', 'James Bazewicz'})",frozenset({'ARTS 137'}),0.6842105263157894,40.38825324180015
65,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'ARTS 138', '0', 'THEA'})",0.0068762278978389,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0', 'THEA'})",frozenset({'ARTS 138'}),0.4117647058823529,31.050108932461875
66,"frozenset({'Drawing I', 'ARTS 206', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0'})",0.00519159456118665,"frozenset({'Drawing I', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0'})",frozenset({'ARTS 206'}),1.0,112.36111111111111
67,"frozenset({'BC 18', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'WRTG', '0'})",0.009334315892901008,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'WRTG', '0'})",frozenset({'BC 18'}),0.336283185840708,19.281814782500312
68,"frozenset({'BIOL', 'Lab for Diversity of Life', '0', 'HSC S129'})",0.004697156983930779,"frozenset({'BIOL', '0', 'Lab for Diversity of Life'})",frozenset({'HSC S129'}),1.0,96.30952380952381
69,"frozenset({'BIOL', 'Lab for Ecology and Evolution', '0', 'HSC S129'})",0.005911330049261084,"frozenset({'BIOL', 'Lab for Ecology and Evolution', '0'})",frozenset({'HSC S129'}),1.0,99.02439024390243
70,"frozenset({'BIOL', 'Paris Scarano', '0', 'HSC S129'})",0.009823182711198428,"frozenset({'BIOL', 'Paris Scarano', '0'})",frozenset({'HSC S129'}),1.0,99.3170731707317
71,"frozenset({'BIOL', 'HSC S133', '0', 'Joanna Miller'})",0.007369196757553427,"frozenset({'BIOL', '0', 'Joanna Miller'})",frozenset({'HSC S133'}),0.9090909090909092,119.3841642228739
72,"frozenset({'BIOL', 'Lab for Molecular and Cellular Biology', 'HSC S133', '0'})",0.004667157946450504,"frozenset({'BIOL', 'Lab for Molecular and Cellular Biology', '0'})",frozenset({'HSC S133'}),1.0,131.32258064516128
73,"frozenset({'BIOL', 'HSC S133', '0', 'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.005649717514124294,"frozenset({'BIOL', '0', 'Pre-reqs: \nCo-Reqs: BIOL 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",frozenset({'HSC S133'}),1.0,131.32258064516128
74,"frozenset({'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'CHEM', 'HSC S211', '0'})",0.007650542941757157,"frozenset({'CHEM', 'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0'})",frozenset({'HSC S211'}),0.9393939393939394,71.81932532875929
75,"frozenset({'Principles of Chemistry I Lab', 'CHEM', 'HSC S211', '0'})",0.007897334649555774,"frozenset({'Principles of Chemistry I Lab', 'CHEM', '0'})",frozenset({'HSC S211'}),0.8888888888888888,67.958071278826
76,"frozenset({'Principles of Chemistry II Lab', 'CHEM', 'HSC S211', '0'})",0.00519159456118665,"frozenset({'Principles of Chemistry II Lab', 'CHEM', '0'})",frozenset({'HSC S211'}),1.0,76.32075471698113
77,"frozenset({'Organic Chemistry Lab', 'CHEM', 'HSC S226', '0'})",0.005172413793103448,"frozenset({'Organic Chemistry Lab', 'CHEM', '0'})",frozenset({'HSC S226'}),1.0,112.77777777777777
78,"frozenset({'CHEM', 'HSC S226', '0', 'Pre-reqs: \nCo-Reqs: CHEM 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.005172413793103448,"frozenset({'CHEM', '0', 'Pre-reqs: \nCo-Reqs: CHEM 250 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",frozenset({'HSC S226'}),1.0,112.77777777777777
79,"frozenset({'Jennifer Ostrega', 'EAP', '0', 'COM PRES'})",0.009641532756489494,"frozenset({'Jennifer Ostrega', 'EAP', '0'})",frozenset({'COM PRES'}),0.609375,40.408555327868854
80,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'EAP', '0', 'COM PRES'})",0.009147095179233622,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'EAP', '0'})",frozenset({'COM PRES'}),0.49333333333333335,32.71366120218579
81,"frozenset({'Jennifer Ostrega', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0', 'COM PRES'})",0.007169344870210136,"frozenset({'Jennifer Ostrega', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0'})",frozenset({'COM PRES'}),0.763157894736842,50.60612597066436
82,"frozenset({'Daniel Bishop', 'MUS', 'MUS 101', '0'})",0.0049261083743842365,"frozenset({'Daniel Bishop', 'MUS', '0'})",frozenset({'MUS 101'}),0.7142857142857143,76.3157894736842
83,"frozenset({'General Physics Laboratory I', 'PHYS', '0', 'HSC S208'})",0.005911330049261084,"frozenset({'General Physics Laboratory I', 'PHYS', '0'})",frozenset({'HSC S208'}),1.0,109.72972972972974
84,"frozenset({'General Physics Laboratory I', 'Pre-reqs: PHYS 150 (MAY BE TAKEN CONCURRENTLY) OR PHYS 111 (MAY BE TAKEN CONCURRENTLY) \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0', 'HSC S208'})",0.005911330049261084,"frozenset({'General Physics Laboratory I', '0', 'Pre-reqs: PHYS 150 (MAY BE TAKEN CONCURRENTLY) OR PHYS 111 (MAY BE TAKEN CONCURRENTLY) \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",frozenset({'HSC S208'}),1.0,109.72972972972974
85,"frozenset({'Drawing I', 'ARTS 206', 'ART', '0'})",0.005438813349814586,"frozenset({'Drawing I', 'ART', '0'})",frozenset({'ARTS 206'}),1.0,112.36111111111111
86,"frozenset({'ARTH', '45', 'ARTS 106', '0'})",0.004935834155972359,"frozenset({'ARTH', '45', '0'})",frozenset({'ARTS 106'}),1.0,51.94871794871795
87,"frozenset({'15', 'MUS', 'MUS 211', '0'})",0.004442250740375123,"frozenset({'15', 'MUS', '0'})",frozenset({'MUS 211'}),0.5,46.04545454545455
88,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'MUS 101', '40', '0'})",0.00541871921182266,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '40', '0'})",frozenset({'MUS 101'}),0.3235294117647059,34.56656346749226
89,"frozenset({'16', '18', '0', 'COM PRES'})",0.008405438813349814,"frozenset({'16', '18', '0'})",frozenset({'COM PRES'}),0.29565217391304344,19.605131860299355
90,"frozenset({'2', '16', '0', 'COM PRES'})",0.008405438813349814,"frozenset({'2', '16', '0'})",frozenset({'COM PRES'}),0.2151898734177215,14.269557999584974
91,"frozenset({'ARTS 206', 'ART', '16', '0'})",0.007365578197888534,"frozenset({'ART', '16', '0'})",frozenset({'ARTS 206'}),0.4166666666666667,45.86711711711712
92,"frozenset({'William Mutter', '16', 'ARTS 7', '0'})",0.005157170923379175,"frozenset({'William Mutter', '16', '0'})",frozenset({'ARTS 7'}),0.8076923076923077,121.81196581196582
93,"frozenset({'BIOL', '16', 'HSC S133', '0'})",0.006415001233654083,"frozenset({'BIOL', '16', '0'})",frozenset({'HSC S133'}),0.35616438356164387,51.55479452054795
94,"frozenset({'HSC S211', 'CHEM', '16', '0'})",0.013503560029462312,"frozenset({'CHEM', '16', '0'})",frozenset({'HSC S211'}),0.5612244897959183,41.56122448979592
95,"frozenset({'16', 'EAP', '0', 'COM PRES'})",0.008405438813349814,"frozenset({'16', 'EAP', '0'})",frozenset({'COM PRES'}),0.24113475177304966,15.990001162655506
96,"frozenset({'Jennifer Ostrega', '16', '0', 'COM PRES'})",0.005438813349814586,"frozenset({'Jennifer Ostrega', '16', '0'})",frozenset({'COM PRES'}),0.5365853658536586,35.58176729308277
97,"frozenset({'HSC S133', '16', '0', 'Joanna Miller'})",0.006415001233654083,"frozenset({'16', '0', 'Joanna Miller'})",frozenset({'HSC S133'}),1.0,144.75
98,"frozenset({'HSC S211', 'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '16', '0'})",0.007650542941757157,"frozenset({'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '16', '0'})",frozenset({'HSC S211'}),0.9393939393939394,71.81932532875929
