,Itemset,Itemset Support,Rule Antecedent,Rule Consequent,Rule Confidence,Rule Lift
0,"frozenset({'EAP', '2', '18', '16', '0', 'COM PRES'})",0.008405438813349814,"frozenset({'EAP', '2', '18', '16', '0'})",frozenset({'COM PRES'}),0.85,56.36475409836065
1,"frozenset({'HSC S3A', 'PSYC', '24'})",0.011102886750555145,"frozenset({'PSYC', '24'})",frozenset({'HSC S3A'}),0.7758620689655172,34.180097451274364
2,"frozenset({'EAP', 'Jennifer Ostrega', 'COM PRES'})",0.009641532756489494,"frozenset({'EAP', 'Jennifer Ostrega'})",frozenset({'COM PRES'}),0.6000000000000001,39.786885245901644
3,"frozenset({'MUS 111', 'MUS'})",0.015782983970406905,frozenset({'MUS'}),frozenset({'MUS 111'}),0.4129032258064516,23.582008178100864
4,"frozenset({'EAP', '2', 'COM PRES'})",0.008405438813349814,"frozenset({'EAP', '2'})",frozenset({'COM PRES'}),0.6666666666666666,44.20765027322404
5,"frozenset({'HSC S3A', '0', '24'})",0.010850801479654747,"frozenset({'0', '24'})",frozenset({'HSC S3A'}),0.32116788321167883,14.311382048608326
6,"frozenset({'ARTS 106', '0', 'ARTH'})",0.012083847102342787,"frozenset({'0', 'ARTH'})",frozenset({'ARTS 106'}),0.7777777777777778,40.95959595959596
7,"frozenset({'ARTS 137', 'THEA', '0'})",0.017058096415327566,"frozenset({'THEA', '0'})",frozenset({'ARTS 137'}),0.26335877862595425,13.484636196733987
8,"frozenset({'EAP', '16', 'COM PRES'})",0.008405438813349814,"frozenset({'EAP', '16'})",frozenset({'COM PRES'}),0.23943661971830982,15.87739552066497
9,"frozenset({'BC 103', 'SPAN', '0'})",0.008631319358816275,"frozenset({'SPAN', '0'})",frozenset({'BC 103'}),0.21874999999999997,8.213252314814815
10,"frozenset({'BC 117', 'ECON', '0'})",0.009124537607891493,"frozenset({'ECON', '0'})",frozenset({'BC 117'}),0.3394495412844037,11.100547499260136
11,"frozenset({'CSCI', 'BC 21', '0'})",0.00883869383746624,"frozenset({'CSCI', '0'})",frozenset({'BC 21'}),0.5217391304347826,28.71680376028202
12,"frozenset({'EAP', '0', 'COM PRES'})",0.014833127317676144,"frozenset({'EAP', '0'})",frozenset({'COM PRES'}),0.2830188679245283,18.767398700896997
13,"frozenset({'CHEM', 'HSC S211', '0'})",0.013503560029462312,"frozenset({'CHEM', '0'})",frozenset({'HSC S211'}),0.26190476190476186,19.395238095238092
14,"frozenset({'SIMN DNCE', 'DANC', '0'})",0.009622501850481125,"frozenset({'DANC', '0'})",frozenset({'SIMN DNCE'}),0.8297872340425532,76.43471953578337
15,"frozenset({'EAP', '2', '18', '16', 'COM PRES'})",0.008405438813349814,"frozenset({'EAP', '2', '16', '18'})",frozenset({'COM PRES'}),0.85,56.36475409836065
16,"frozenset({'Paris Scarano', '0', 'HSC S129'})",0.009823182711198428,"frozenset({'Paris Scarano', '0'})",frozenset({'HSC S129'}),1.0,99.3170731707317
17,"frozenset({'HSC S208', '0', 'PHYS'})",0.009131293188548864,"frozenset({'0', 'PHYS'})",frozenset({'HSC S208'}),0.38541666666666663,42.20833333333333
18,"frozenset({'HSC S3A', 'PSYC', '0'})",0.017517887984209227,"frozenset({'PSYC', '0'})",frozenset({'HSC S3A'}),0.41764705882352937,18.399168797953962
19,"frozenset({'MUS', 'MUS 111', '0'})",0.015782983970406905,"frozenset({'MUS', '0'})",frozenset({'MUS 111'}),0.4129032258064516,23.582008178100864
20,"frozenset({'14', 'PSYC', 'HSC S3B'})",0.008384710234278668,"frozenset({'14', 'PSYC'})",frozenset({'HSC S3B'}),0.7391304347826085,59.943478260869554
21,"frozenset({'EAP', '0', 'COM PRES', '18'})",0.014833127317676144,"frozenset({'EAP', '0', '18'})",frozenset({'COM PRES'}),0.7692307692307692,51.00882723833543
22,"frozenset({'HSC S211', '16', 'CHEM'})",0.013503560029462312,"frozenset({'16', 'CHEM'})",frozenset({'HSC S211'}),0.5555555555555555,41.14141414141414
23,"frozenset({'EAP', 'COM PRES', '18'})",0.014833127317676144,"frozenset({'EAP', '18'})",frozenset({'COM PRES'}),0.7692307692307692,51.00882723833543
24,"frozenset({'20', 'BIOL', 'HSC S129'})",0.009147095179233622,"frozenset({'20', 'BIOL'})",frozenset({'HSC S129'}),0.5441176470588236,52.40371148459385
25,"frozenset({'EAP', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'COM PRES'})",0.009147095179233622,"frozenset({'EAP', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",frozenset({'COM PRES'}),0.49333333333333335,32.71366120218579
26,"frozenset({'HSC S3A', 'PSYC'})",0.019491734517641253,frozenset({'PSYC'}),frozenset({'HSC S3A'}),0.434065934065934,19.122491638795985
27,"frozenset({'HSC S208', 'PHYS'})",0.009131293188548864,frozenset({'PHYS'}),frozenset({'HSC S208'}),0.38144329896907214,41.77319587628866
