,Itemset,Itemset Support,Rule Antecedent,Rule Consequent,Rule Confidence,Rule Lift
73,"frozenset({'ARTS 102', 'ART', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0'})",0.007389162561576354,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'ART', '0'})",frozenset({'ARTS 102'}),0.32967032967032966,37.179487179487175
74,"frozenset({'Drawing I', 'ARTS 206', 'ART', '0'})",0.005438813349814586,"frozenset({'Drawing I', 'ART', '0'})",frozenset({'ARTS 206'}),1.0,112.36111111111111
75,"frozenset({'Ahni Kruger', 'ART', '0', 'ARTS 3'})",0.005178791615289766,"frozenset({'ART', '0', 'Ahni Kruger'})",frozenset({'ARTS 3'}),0.9545454545454546,133.4717868338558
76,"frozenset({'William Mutter', 'ART', 'ARTS 7', '0'})",0.005672009864364982,"frozenset({'William Mutter', 'ART', '0'})",frozenset({'ARTS 7'}),0.8846153846153847,123.69363395225464
77,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'ARTH', 'ARTS 106', '0'})",0.009579955784819455,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'ARTH', '0'})",frozenset({'ARTS 106'}),0.8478260869565218,42.61111111111112
78,"frozenset({'THEA', 'Andrew Elliott', '0', 'ARTS 117'})",0.006427688504326329,"frozenset({'THEA', '0', 'Andrew Elliott'})",frozenset({'ARTS 117'}),0.6190476190476191,47.24618149146451
79,"frozenset({'THEA', 'ARTS 137', '0', 'James Bazewicz'})",0.006383501104836729,"frozenset({'THEA', '0', 'James Bazewicz'})",frozenset({'ARTS 137'}),0.6842105263157894,40.38825324180015
80,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'ARTS 138', '0', 'THEA'})",0.0068762278978389,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0', 'THEA'})",frozenset({'ARTS 138'}),0.4117647058823529,31.050108932461875
81,"frozenset({'Drawing I', 'ARTS 206', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0'})",0.00519159456118665,"frozenset({'Drawing I', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0'})",frozenset({'ARTS 206'}),1.0,112.36111111111111
82,"frozenset({'BC 18', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'WRTG', '0'})",0.009334315892901008,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'WRTG', '0'})",frozenset({'BC 18'}),0.336283185840708,19.281814782500312
83,"frozenset({'BIOL', 'Lab for Ecology and Evolution', '0', 'HSC S129'})",0.005911330049261084,"frozenset({'BIOL', 'Lab for Ecology and Evolution', '0'})",frozenset({'HSC S129'}),1.0,99.02439024390243
84,"frozenset({'BIOL', 'Paris Scarano', '0', 'HSC S129'})",0.009823182711198428,"frozenset({'BIOL', 'Paris Scarano', '0'})",frozenset({'HSC S129'}),1.0,99.3170731707317
85,"frozenset({'BIOL', 'HSC S133', '0', 'Joanna Miller'})",0.007369196757553427,"frozenset({'BIOL', '0', 'Joanna Miller'})",frozenset({'HSC S133'}),0.9090909090909092,119.3841642228739
86,"frozenset({'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'CHEM', 'HSC S211', '0'})",0.007650542941757157,"frozenset({'CHEM', 'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', '0'})",frozenset({'HSC S211'}),0.9393939393939394,71.81932532875929
87,"frozenset({'Principles of Chemistry I Lab', 'CHEM', 'HSC S211', '0'})",0.007897334649555774,"frozenset({'Principles of Chemistry I Lab', 'CHEM', '0'})",frozenset({'HSC S211'}),0.8888888888888888,67.958071278826
88,"frozenset({'Principles of Chemistry II Lab', 'CHEM', 'HSC S211', '0'})",0.00519159456118665,"frozenset({'Principles of Chemistry II Lab', 'CHEM', '0'})",frozenset({'HSC S211'}),1.0,76.32075471698113
89,"frozenset({'Jennifer Ostrega', 'EAP', '0', 'COM PRES'})",0.009641532756489494,"frozenset({'Jennifer Ostrega', 'EAP', '0'})",frozenset({'COM PRES'}),0.609375,40.408555327868854
90,"frozenset({'Ahni Kruger', 'ART', 'ARTS 3'})",0.005425400739827373,"frozenset({'ART', 'Ahni Kruger'})",frozenset({'ARTS 3'}),0.9565217391304347,133.74812593703146
91,"frozenset({'Drawing I', 'ARTS 206', 'ART'})",0.005686032138442522,"frozenset({'Drawing I', 'ART'})",frozenset({'ARTS 206'}),1.0,112.36111111111111
92,"frozenset({'ARTS 102', 'ART', 'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.007635467980295567,"frozenset({'Pre-reqs: \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'ART'})",frozenset({'ARTS 102'}),0.3229166666666667,36.417824074074076
93,"frozenset({'MUS', 'MUS 101', '40'})",0.0064039408866995075,"frozenset({'MUS', '40'})",frozenset({'MUS 101'}),0.962962962962963,102.8849902534113
94,"frozenset({'PHYS', 'HSC S208'})",0.009131293188548864,frozenset({'PHYS'}),frozenset({'HSC S208'}),0.38144329896907214,41.77319587628866
95,"frozenset({'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:', 'HSC S211'})",0.007650542941757157,frozenset({'Pre-reqs: \nCo-Reqs: CHEM 150 \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'}),frozenset({'HSC S211'}),0.9393939393939394,71.81932532875929
96,"frozenset({'Principles of Chemistry I Lab', 'HSC S211'})",0.007897334649555774,frozenset({'Principles of Chemistry I Lab'}),frozenset({'HSC S211'}),0.8888888888888888,67.958071278826
97,"frozenset({'Principles of Chemistry II Lab', 'HSC S211'})",0.00519159456118665,frozenset({'Principles of Chemistry II Lab'}),frozenset({'HSC S211'}),1.0,76.32075471698113
98,"frozenset({'HSC S3A', 'PSYC'})",0.0192497532082922,frozenset({'PSYC'}),frozenset({'HSC S3A'}),0.43093922651933697,19.40184162062615
99,"frozenset({'HSC S3A', 'Pre-reqs: PSYC 101 OR PSYC 3X \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'})",0.007403751233958539,frozenset({'Pre-reqs: PSYC 101 OR PSYC 3X \nCo-Reqs: \nCross Listed: \nApproval Type: \nPart of Term: Full Term \nFinal Exam:'}),frozenset({'HSC S3A'}),0.8333333333333334,37.51851851851852
100,"frozenset({'MUS', 'MUS 111'})",0.015782983970406905,frozenset({'MUS'}),frozenset({'MUS 111'}),0.4129032258064516,23.582008178100864
101,"frozenset({'Trevor Weston', 'MUS 111'})",0.005911330049261084,frozenset({'Trevor Weston'}),frozenset({'MUS 111'}),0.6486486486486487,37.0917396269509
102,"frozenset({'SIMN FORM', 'PE'})",0.005172413793103448,frozenset({'PE'}),frozenset({'SIMN FORM'}),0.375,72.5
103,"frozenset({'HSC S3A', '24', '0'})",0.011330049261083743,"frozenset({'24', '0'})",frozenset({'HSC S3A'}),0.3357664233576642,14.98034811903425
104,"frozenset({'35', 'BC 101', '0'})",0.005649717514124294,"frozenset({'35', '0'})",frozenset({'BC 101'}),0.2674418604651163,9.550489596083233
105,"frozenset({'MUS 101', '40', '0'})",0.0064039408866995075,"frozenset({'40', '0'})",frozenset({'MUS 101'}),0.2047244094488189,21.873186904268543
106,"frozenset({'ARTH', 'ARTS 106', '0'})",0.012083847102342787,"frozenset({'ARTH', '0'})",frozenset({'ARTS 106'}),0.7777777777777778,40.95959595959596
107,"frozenset({'Andrew Elliott', '0', 'ARTS 117'})",0.006427688504326329,"frozenset({'0', 'Andrew Elliott'})",frozenset({'ARTS 117'}),0.6046511627906977,46.14743308468627
